customer_id,name,date_of_birth,gender,email,phone,start_date
331,Teresa Smith,2026-02-25 19:18:46.871131,F,davidrichardson@example.com,6710338189,2021-09-29
332,Juan Flores,1992-10-06,T,invalid_email_format,6157617867,2025-12-06
333,Ashley Vasquez,1949-04-19,F,william84@example.org,6336171726,2024-02-26
334,Joseph Cooper,1957-08-15,F,rachel38@example.net,8418324922,2021-12-15
335,Evan Gray,1954-08-06,F,invalid_email_format,8709662258,2021-10-11
336,Brenda Ellis,2026-12-26 19:18:46.871131,M,invalid_email_format,2619163247,2021-03-11
337,Gregory Fischer,1968-02-18,T,kristin04@example.com,8265834251,2024-08-06
338,Kara Green,1969-05-02,F,jeremiah69@example.org,270289,2025-10-27
339,Nancy Davis,1968-03-09,,invalid_email_format,8527715219,2023-02-18
340,Shannon Castillo,1947-03-02,X,evan77@example.net,3470617247,2024-12-13
341,Jamie Cunningham,1992-12-09,T,kelseyrice@example.org,446181,2025-11-19
342,Nicholas Henry,1991-03-10,,invalid_email_format,6634526139,2025-07-05
343,Jessica Gallagher,1959-03-01,F,invalid_email_format,56853,2022-11-11
344,Joyce Fuller,1962-05-21,Male,emma01@example.com,5982744929,2024-06-15
345,Leslie Brown,1989-11-20,M,fredsmith@example.org,8118083267,2025-08-23
346,Judy Phillips,2006-12-15,M,fvelasquez@example.org,9609047368,2021-07-29
347,Desiree Garrison,1957-07-03,T,invalid_email_format,6097953682,2021-03-06
348,Brent Wilkinson,1985-11-09,F,chodges@example.com,5785590330,2026-01-28
349,Jonathan Anderson,1945-02-27,M,sara97@example.org,133586,2021-03-12
350,Betty Holmes,1984-02-17,,invalid_email_format,6963404324,2025-01-28
351,Jared Dominguez,1968-02-27,,kimberlybeard@example.com,6011649263,2023-07-25
352,Kristen Webster,2028-06-30 19:18:46.871131,F,mbeard@example.net,5088130061,2025-03-11
353,Kristine Lopez,2027-03-19 19:18:46.871131,T,tapiaconnor@example.net,8235717104,2021-05-26
354,Mrs. Holly Myers,1996-07-10,,invalid_email_format,4268713302,2022-05-27
355,Darlene Miller,1955-07-21,T,eric29@example.net,3193894984,2024-09-07
356,Stephen Evans,1966-07-03,T,vhoward@example.org,8382963909,2024-08-20
357,Drew Wang,1985-05-28,M,crystal11@example.com,6358107532,2024-09-04
358,Audrey Mosley,2026-11-15 19:18:46.871131,F,invalid_email_format,4487036345,2025-05-22
359,Tyler Velazquez,1999-12-07,T,fdaniels@example.org,155998,2025-11-07
360,Sarah Davis,1946-09-16,M,hwilliamson@example.org,7581095906,2024-12-09
361,John Williams,2028-02-09 19:18:46.871131,F,davismark@example.com,1408988968,2023-06-04
362,Gina Wilson,1946-04-08,M,landerson@example.com,4719780110,2024-11-01
363,Joseph Kerr,2004-02-13,M,qellis@example.net,3102209245,2023-05-16
364,Donna Marks,2003-04-13,F,invalid_email_format,4302332663,2021-03-14
365,James Turner,1991-09-25,T,epierce@example.org,9376277483,2024-05-19
366,Michael Washington,2028-04-21 19:18:46.871131,Male,lwhite@example.com,8289800644,2022-05-17
367,Richard Lewis,1994-10-04,F,walterfelicia@example.net,6204862411,2025-10-26
368,Daryl Doyle,1982-04-16,F,invalid_email_format,8956094389,2025-12-03
369,Jose Perez,1950-08-26,,joshuaraymond@example.net,909312,2024-07-13
370,Mark Zuniga,2027-06-01 19:18:46.871131,M,martinezsarah@example.com,4905874257,2021-06-02
371,Tracey West,1971-06-24,Male,riddlejames@example.org,1710924824,2023-01-03
372,Jill Anderson,1966-01-08,T,csmith@example.net,233788,2023-01-15
373,Jessica Carroll,2005-05-18,M,april40@example.com,370263,2023-05-18
374,Jessica Little,2002-03-19,F,joshua72@example.org,855106,2022-04-05
375,Christina Jones,2027-01-05 19:18:46.871131,F,invalid_email_format,1613549255,2025-07-14
376,Patrick Matthews,2027-12-16 19:18:46.871131,M,michaelmitchell@example.org,8243746556,2021-10-13
377,Juan Jones,2026-06-01 19:18:46.871131,M,jdennis@example.net,6944371787,2022-08-10
378,Brian Jones,2004-10-15,M,mnguyen@example.net,9056616444,2022-10-19
379,Eric Martinez,1987-11-10,M,wileymichelle@example.com,5100282913,2023-10-20
380,Thomas Gardner,2027-07-15 19:18:46.871131,T,courtneyortega@example.net,5199176431,2021-05-17
381,Carlos Hampton,1990-09-02,M,cfoley@example.com,7102562415,2024-06-02
382,Jordan Livingston,2027-06-16 19:18:46.871131,X,invalid_email_format,1926608888,2021-08-27
383,John Hunt,1953-08-16,F,gonzalezalexander@example.net,7079234115,2023-10-05
384,Latoya Ferguson,2027-08-22 19:18:46.871131,T,wcole@example.net,2331039957,2024-03-11
385,Tyler Leach,1962-01-14,M,holmesjacob@example.net,5578929439,2025-10-27
386,Jennifer Kelly,1981-12-14,X,brian41@example.com,5793125884,2026-02-06
387,Brent Mcdaniel,2028-01-02 19:18:46.871131,T,invalid_email_format,21901,2021-12-22
388,Hayley Lam,2028-10-21 19:18:46.871131,F,iroman@example.com,143096,2025-03-16
389,Steven Williams,1982-07-16,F,invalid_email_format,4865030023,2022-04-10
390,Donna Thomas,1994-10-28,,emily42@example.com,3695232998,2025-11-13
391,Cheryl Flynn,1962-12-13,M,bfigueroa@example.net,2579206999,2022-05-28
392,Selena Short,2027-09-29 19:18:46.871131,T,djohnson@example.com,914846,2021-02-18
393,Steve Sanders,2026-04-07 19:18:46.871131,F,carrjennifer@example.com,9741819989,2025-05-27
394,Nancy Palmer,1953-10-13,T,john07@example.net,8388580360,2023-07-03
395,Cheryl Rice,2027-03-07 19:18:46.871131,M,katelyn28@example.org,1770278136,2025-08-12
396,Ryan Banks,2002-09-16,Male,schultzwendy@example.org,488933,2024-09-29
397,Jeffrey Hernandez,2026-09-12 19:18:46.871131,F,hernandezjeffrey@example.com,3674551397,2024-05-22
398,Victoria Shannon,1988-05-08,F,jonathan49@example.net,987689,2021-07-30
399,Yvonne Chapman,1970-06-04,M,beverlyedwards@example.net,2438888667,2021-06-04
400,Justin Schmitt,1977-06-01,T,invalid_email_format,6317889312,2026-01-13
401,Kaylee French,2026-07-14 19:18:46.871131,T,invalid_email_format,9141445255,2024-03-10
402,Steven Rodriguez,1989-08-17,X,alopez@example.org,2693725910,2022-04-05
403,Christopher Dyer,2027-12-29 19:18:46.871131,M,corycarr@example.com,8734449371,2024-12-15
404,Kathleen Raymond,1986-03-14,F,corey01@example.com,817557,2025-01-13
405,Stephen Parker,1968-05-15,Male,kelseyanderson@example.com,2745958114,2025-09-02
406,Stephanie Baker,1965-07-17,M,savagemark@example.org,856826,2024-10-29
407,Gail Poole,1952-06-26,T,invalid_email_format,270276,2025-01-20
408,John Jefferson,1948-02-12,F,jane05@example.net,434035,2023-01-11
409,Rebecca Brown,1960-03-10,T,amandaturner@example.net,2984460654,2024-09-14
410,Sarah Lara,2026-03-03 19:18:46.871131,M,anthonyboyd@example.org,1561417687,2023-04-21
411,Caroline Graham,1959-09-14,T,invalid_email_format,7812328180,2022-03-14
412,Mckenzie Hopkins,2026-04-26 19:18:46.871131,M,lisa73@example.org,1553155490,2024-01-20
413,Kristin Smith,1988-12-28,Male,invalid_email_format,8406374110,2021-03-13
414,Hannah Fitzgerald,1964-02-09,X,hailey17@example.org,6476005015,2021-11-20
415,Alexis Flynn,2027-11-09 19:18:46.871131,T,alexanderwilliam@example.com,7437690455,2021-08-21
416,John Duran,1946-10-21,M,invalid_email_format,3258354191,2024-12-28
417,William Reese,2003-07-29,M,francojustin@example.org,6837342064,2025-01-16
418,Gregory Fields,2000-07-26,T,hallbrittany@example.org,1772303297,2025-05-01
419,Amy Campbell,1962-07-16,Male,srussell@example.net,5293274004,2024-02-24
420,Cassandra Burgess,2027-12-23 19:18:46.871131,M,ypalmer@example.net,8719734235,2024-11-22
421,Francis Walter,1999-05-11,,pguerrero@example.net,3540741595,2026-01-13
422,Danny Ford,2003-03-07,T,derek41@example.org,2327372855,2026-01-13
423,Rachael Travis,2026-10-15 19:18:46.871131,T,perryjo@example.org,5297902885,2021-09-15
424,Pamela Garrett,1976-04-07,M,invalid_email_format,164887,2024-04-30
425,Anna Foster,1986-04-30,M,gabriellehickman@example.net,8991514523,2022-02-19
426,Robin Allison,1970-05-11,T,invalid_email_format,175154,2023-12-05
427,Corey Rogers,1966-08-02,F,karengriffin@example.net,599275,2021-05-29
428,Eugene Williams,2003-05-16,T,kimberly34@example.net,6048096802,2024-01-05
429,Chelsea York,1968-10-05,X,jonathon72@example.com,1139082827,2021-12-02
430,Melissa Kelley,1994-01-09,T,moodyelizabeth@example.com,791549,2022-03-27
431,Kevin Ray,2027-02-09 19:18:46.871131,X,connor30@example.com,229869,2026-01-26
432,Mary Willis,1983-07-08,M,martha86@example.net,469507,2024-12-02
433,Lori Lee,1981-08-28,M,kyle05@example.org,6921525436,2023-01-04
434,Carolyn Weaver,2027-06-24 19:18:46.871131,T,gutierrezchristy@example.org,896846,2024-07-14
435,Misty Grimes,2026-03-11 19:18:46.871131,F,invalid_email_format,2468055063,2021-03-18
436,Amber Griffin,2026-05-06 19:18:46.871131,T,coopershaun@example.com,9131344493,2023-07-18
437,Jeanne Palmer,1984-03-30,Male,invalid_email_format,5729866281,2025-11-28
438,Nancy Christian,2028-02-02 19:18:46.871131,T,mroman@example.com,6504099682,2023-11-18
439,Christina Hill,2027-09-27 19:18:46.871131,T,invalid_email_format,2549748436,2025-08-19
440,Kevin Miller,1969-05-29,T,cliffordconrad@example.com,1416555576,2022-08-07
441,Harold Richardson,1997-11-30,M,invalid_email_format,8665986525,2023-03-24
442,Eddie Scott,1970-01-25,,alexanderphillips@example.com,56784,2025-11-24
443,Brenda Greene,1955-03-26,F,clifford66@example.com,740302,2022-03-22
444,Victoria Stephens,1961-07-30,M,meaton@example.org,7539441086,2025-12-06
445,Matthew Jenkins,1972-03-09,F,briggsdanielle@example.com,2283560032,2022-07-29
446,Jasmine Hanson,2003-02-02,M,andrewcampos@example.org,803969,2022-05-30
447,Hannah Flores,1957-07-08,M,brittanyhughes@example.org,1541964762,2021-05-30
448,Matthew Anderson,1973-01-23,F,hawkinsangela@example.org,7850677534,2025-01-28
449,Frank Alvarez,1977-02-08,,pattonjonathan@example.org,4751509023,2024-04-24
450,Mr. Jeffrey Beard,1962-12-17,T,invalid_email_format,1642708893,2025-05-21
451,Barbara Sandoval,1971-07-21,M,yolanda91@example.com,7059726570,2025-12-01
452,Taylor Thomas,2005-07-28,T,invalid_email_format,2730759996,2022-11-20
453,Devon Proctor,1983-06-26,Male,ericksonjason@example.net,9801637712,2022-02-10
454,Taylor Griffin,1995-06-07,Male,qrogers@example.org,8914965741,2025-11-18
455,Gabriel Lowery,2007-01-12,,jose99@example.net,8841851495,2025-09-20
456,John Jordan,1959-06-10,Male,asanchez@example.org,8833889083,2024-12-17
457,Suzanne Hill,2002-02-23,F,john16@example.com,1682781467,2024-11-12
458,Penny Dunn DDS,1995-06-10,M,russell46@example.net,927693,2023-06-18
459,Teresa Fleming,1993-06-28,M,janet52@example.net,9237880732,2024-05-15
460,Christopher Norris,1998-12-28,F,qhogan@example.org,1131267917,2023-06-22
461,Sean Bennett,1962-07-17,M,zacharyerickson@example.net,7662927609,2025-01-08
462,David Orozco,1973-03-29,F,slawson@example.org,2224363672,2025-04-11
463,Kristin Russo,2027-09-27 19:18:46.871131,M,wallacemary@example.org,3910678913,2024-03-29
464,Kevin Nolan,1974-12-06,M,ghoward@example.org,3930025537,2023-10-26
465,Michael Holland,2026-08-15 19:18:46.871131,T,gonzalesdan@example.com,9345142789,2025-03-23
466,Amanda Watts,2007-07-26,F,jsoto@example.org,6792661894,2024-09-21
467,Robert Mejia,1973-07-16,T,kelleysamuel@example.net,704530,2023-07-30
468,Paul Hess,1969-08-03,F,lburns@example.com,6509055260,2022-06-18
469,Steve Murray,1995-06-18,F,kramerjames@example.org,8995045543,2023-01-18
470,Kelly Ford,1971-10-21,T,invalid_email_format,4287687478,2023-10-29
471,Joshua Williams,1985-03-21,T,jessica64@example.net,9699264134,2023-12-13
472,Noah Martinez,2006-12-01,F,dominique01@example.com,4504756453,2021-09-14
473,Tara Lewis,1949-06-16,T,csantos@example.net,8180620422,2024-03-02
474,Sandra Kennedy,1996-12-06,T,invalid_email_format,281216,2021-10-14
475,Christopher Jensen,1984-08-03,T,invalid_email_format,1383539822,2024-09-15
476,Charles Lewis,1960-01-11,F,marie54@example.org,6891331174,2021-05-22
477,Kathryn Lopez,1993-05-14,M,aguilarrobert@example.net,5600836559,2024-06-28
478,Nathan Bryant,1992-10-20,T,uferguson@example.net,220026,2025-09-08
479,Cynthia Johnson,1960-01-14,T,sara95@example.net,5910110341,2023-10-06
480,David Brown,2026-05-12 19:18:46.871131,F,angela21@example.com,1249166485,2023-02-10
481,Michelle Wilcox,2005-01-27,M,invalid_email_format,464779,2025-10-26
482,Jennifer Johnson,1999-11-23,F,ann28@example.org,1020053819,2022-05-26
483,Nicholas Williams,1951-11-26,M,griley@example.com,14324,2026-01-12
484,Steven Hall,2005-01-19,M,wgonzalez@example.com,537786,2023-11-18
485,Megan Lewis,1990-08-22,X,sroberts@example.com,6544063167,2021-10-09
486,Diane Thompson,1963-06-07,F,garrisonnicholas@example.org,5869588539,2021-08-23
487,Anna Stewart,1972-03-29,Male,invalid_email_format,5230025371,2024-02-19
488,Tiffany Thomas,2027-07-20 19:18:46.871131,,amanda26@example.org,5455441991,2022-10-03
489,Jordan Smith,1970-12-10,T,guerreroeric@example.net,886735,2025-11-24
490,Brittney Ward,2028-01-26 19:18:46.871131,M,eddiekim@example.org,7645527239,2021-03-02
491,Ronald Diaz,2028-01-31 19:18:46.871131,T,wanderson@example.net,3841827734,2024-02-11
492,Carlos Cannon,1950-01-21,T,eric24@example.org,4859551800,2022-05-18
493,Thomas Cox,2001-02-15,X,ipatterson@example.org,3615642860,2024-04-08
494,Nicole Carr MD,1947-10-21,M,trevoranderson@example.com,1688799369,2024-02-20
495,Matthew Phillips,1957-01-27,T,katie98@example.net,1011759631,2022-10-21
496,Richard Wilson DDS,1948-11-19,T,invalid_email_format,3197757742,2025-06-05
497,Marie Leblanc,2026-11-08 19:18:46.871131,T,blevy@example.com,6566372886,2021-12-24
498,Lori Jacobs,2026-08-16 19:18:46.871131,M,davismelanie@example.net,8201657412,2021-06-13
499,Kathleen Logan,2028-07-09 19:18:46.871131,X,gibsonchristopher@example.org,6027311960,2021-10-09
500,Mr. Jesus Kline MD,1955-06-11,T,lopeztonya@example.net,429692,2023-12-11
501,Kyle Lee,1987-04-30,F,rebeccabright@example.com,771697,2022-02-26
502,Marissa Grimes,2028-10-11 19:18:46.871131,,jacob12@example.net,2881894932,2023-01-18
503,Jessica Matthews,1969-03-21,,angiepeterson@example.net,4830092090,2025-04-17
504,Krystal Sanchez,1989-07-01,F,invalid_email_format,920512,2024-10-01
505,Cindy Patel,1948-06-04,T,jennifer87@example.net,5704029171,2024-04-13
506,Michael Jordan,1997-06-08,F,stevensonkyle@example.com,989759,2024-01-12
507,Ashley Higgins,2028-07-07 19:18:46.871131,F,jhendricks@example.com,7406579219,2022-11-24
508,John Cox,1982-08-24,M,jessica15@example.com,6921203386,2023-09-17
509,Summer Forbes,2027-05-19 19:18:46.871131,T,nelsonkarina@example.net,531533,2024-01-04
510,Mindy Smith,1981-09-30,Male,invalid_email_format,3358361363,2022-11-05
511,Howard Collins,1986-09-07,T,jasmine72@example.com,3415200001,2024-08-01
512,Shawn Cortez,1965-10-28,F,invalid_email_format,7246858055,2022-08-12
513,Stephanie Guzman,1970-10-01,F,janetwilliams@example.com,700917,2022-05-30
514,Alexander Bond,1946-02-18,F,osnyder@example.net,8730566271,2023-04-03
515,Rachel Dean,1989-09-13,X,apatel@example.net,2757546829,2024-10-19
516,Leah Hall,2026-06-22 19:18:46.871131,F,heidigonzales@example.com,2451413560,2022-03-09
517,Jeremy Pollard,2027-11-29 19:18:46.871131,T,jamessherry@example.com,7229869819,2022-03-08
518,Alex Watkins IV,1987-01-14,M,invalid_email_format,4162014755,2024-06-20
519,Duane Ford,1995-06-29,T,fergusonelizabeth@example.net,3484872186,2023-08-12
520,Garrett Robertson,2027-03-22 19:18:46.871131,T,ewoodard@example.net,6947080764,2022-03-01
521,Keith Ferguson,1982-08-26,M,parkerhall@example.org,9463197203,2021-12-21
522,Randy Smith,2027-04-17 19:18:46.871131,T,jeffrey50@example.org,8991678061,2024-09-24
523,Warren Allison,1979-12-07,T,jpage@example.org,8363225516,2024-03-12
524,Kimberly Sanchez,1961-01-19,M,huangeric@example.org,5115980792,2021-05-23
525,Jessica Mckinney,2004-06-23,F,karina96@example.org,7709942406,2024-05-19
526,Grace Smith,1952-12-16,T,zacharyclark@example.org,8934097788,2022-03-16
527,Michael Gomez,1982-10-23,M,invalid_email_format,1243115672,2021-09-08
528,Victoria Miller,1967-12-04,F,invalid_email_format,9856363546,2021-06-15
529,Darlene Harris,1954-08-16,Male,invalid_email_format,4714465905,2026-01-02
530,James Kelly,2005-03-23,M,jamieoneal@example.net,8284816444,2024-08-31
531,Angela Johnson,2027-03-16 19:18:46.871131,F,pagebrenda@example.net,8237658828,2025-11-16
532,Bradley Chase,2028-03-21 19:18:46.871131,F,samantha96@example.net,6126033644,2021-07-26
533,Rick Vega,1994-03-02,X,hchurch@example.net,302670,2021-06-16
534,Reginald Herman,1981-02-21,Male,invalid_email_format,983737,2024-03-20
535,Philip Chen,1949-01-12,M,claudia80@example.com,6588417397,2021-11-02
536,Janet Garcia,1954-11-01,M,qhancock@example.com,3169561289,2023-10-28
537,Linda Rosales,1982-08-18,M,esantos@example.org,8143967196,2024-04-03
538,Virginia Cochran,2006-05-07,T,mark75@example.com,1037811610,2025-11-01
539,Lauren Forbes,1945-12-01,T,kevin06@example.com,5118430494,2021-11-16
540,Aaron Mcbride,1957-01-10,M,andersonmichael@example.com,2214741296,2025-11-23
541,Trevor Padilla,1947-07-19,F,qsimmons@example.com,3090810307,2023-12-04
542,David Turner,1967-06-06,F,nbranch@example.com,712897,2026-02-13
543,Willie Trujillo,1968-10-14,M,charles15@example.net,1446362270,2021-03-07
544,Sarah Mccoy,1948-12-27,T,bautistakaylee@example.org,5036200310,2023-08-06
545,James Jones,2027-06-04 19:18:46.871131,T,invalid_email_format,1233079614,2025-12-17
546,Laura Lyons,1990-01-21,T,kingcorey@example.org,7045736747,2022-08-31
547,Samuel Erickson,1979-12-17,,invalid_email_format,9615270274,2023-06-05
548,Jeanette Moore,2028-03-23 19:18:46.871131,X,gordondeanna@example.com,3159668272,2022-12-30
549,Denise Weber,2007-12-09,Male,nathan21@example.com,240545,2024-01-02
550,Jessica Hodge,2027-03-26 19:18:46.871131,T,mortondanielle@example.net,8077851013,2023-07-30
551,Corey Little,2028-08-02 19:18:46.871131,X,invalid_email_format,7857580528,2025-09-24
552,Adam Hill,1991-05-15,F,brittany15@example.net,8412844457,2021-12-30
553,David Johnson,1967-10-26,X,kenneth25@example.org,200167,2022-12-09
554,Jamie Snyder,1969-10-23,T,stacey66@example.org,3360791536,2023-07-18
555,Shawn Duke,2026-05-30 19:18:46.871131,M,fparker@example.net,697313,2021-09-23
556,Laura Holmes,1957-07-05,F,sandra75@example.org,6659847491,2025-09-11
557,Betty Johnson,1956-11-20,F,invalid_email_format,7729620601,2022-06-12
558,Joseph Miller,1953-10-27,X,aaron54@example.net,8047347877,2024-12-06
559,Thomas Ali,1948-08-27,T,jennifer90@example.com,7282885927,2024-05-15
560,Alyssa Summers,1968-06-30,,toni30@example.com,8910440683,2023-07-20
561,Bradley Eaton,2027-08-24 19:18:46.871131,M,mooretodd@example.net,29535,2023-12-01
562,Olivia Swanson,1959-09-05,,juliehenry@example.com,9747372233,2024-08-30
563,Marissa Mcgrath,1990-03-02,T,yalexander@example.com,6866146362,2023-02-22
564,Gregory Pena,1971-02-22,T,invalid_email_format,5683893864,2024-07-05
565,Charles Chavez,2026-10-21 19:18:46.871131,T,zbond@example.com,603868,2025-03-22
566,Heather Beard,1988-08-31,T,invalid_email_format,8438902565,2022-02-14
567,Travis Cannon DVM,2028-04-08 19:18:46.871131,F,tsanchez@example.net,2005102559,2024-05-03
568,Zachary Howell,1988-10-24,F,christophermcdonald@example.org,690027,2021-11-18
569,Taylor Turner,2004-09-19,T,donaldthompson@example.com,8481445242,2023-09-15
570,Wayne Burns,1985-08-03,F,macdonaldvalerie@example.net,4588312351,2025-03-14
571,Michael Cooper,1990-05-06,M,ochoabrittany@example.com,9021793855,2021-08-23
572,Sonia Underwood,2002-04-03,X,lopezdanielle@example.net,1987802843,2025-05-24
573,Michael Hale,1964-03-27,Male,dianehampton@example.net,4508795329,2023-09-05
574,Erin Greene,1975-12-19,F,parkermanuel@example.com,7351460539,2022-12-23
575,Heather Merritt,2028-06-21 19:18:46.871131,X,invalid_email_format,547544,2024-11-11
